Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude
320000,459,66,2,2,1,2,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.505814,-46.640393
320000,0,50,2,2,1,1,0,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.536716,-46.524251
320000,680,68,2,2,1,1,1,1,1,0,Campo Grande/São Paulo,sale,apartment,-23.680637,-46.678961
320000,480,47,2,2,1,1,0,0,0,0,Campo Limpo/São Paulo,sale,apartment,-23.66063,-46.768167
320000,388,49,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.570971,-46.60677
320000,465,57,3,2,1,1,1,0,1,0,Jaguaré/São Paulo,sale,apartment,-23.54297,-46.755014
320000,605,56,2,2,1,1,0,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.570846,-46.751602
320000,680,35,1,1,0,1,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5549329,-46.6514078
320000,370,50,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5491235,-46.6191217
320000,551,48,1,1,0,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5552554,-46.631593
320000,800,70,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,sale,apartment,-23.5053909,-46.6227832
320000,675,47,2,1,0,1,0,0,0,0,Santana/São Paulo,sale,apartment,-23.4969982,-46.6365537
320000,450,52,2,1,0,1,0,0,0,0,Tremembé/São Paulo,sale,apartment,-23.4572828,-46.6208532
320000,600,64,2,2,0,1,0,0,0,0,Tucuruvi/São Paulo,sale,apartment,-23.4759017,-46.592877
320000,380,53,2,2,1,2,0,0,1,0,Tucuruvi/São Paulo,sale,apartment,-23.4844645,-46.5940679
320000,0,56,2,2,0,1,0,0,1,0,Vila Maria/São Paulo,sale,apartment,0,0
320000,0,57,2,1,0,1,0,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.5667612,-46.5705678
320000,400,56,2,1,0,1,1,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.5667612,-46.5705678
320000,0,52,2,1,0,1,0,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.5743038,-46.5528495
320000,660,60,3,1,0,1,0,1,1,0,Carrão/São Paulo,sale,apartment,-23.5496918,-46.53777
320000,720,47,2,1,0,1,0,0,0,0,Carrão/São Paulo,sale,apartment,-23.5487879,-46.5293303
320000,0,62,3,1,0,1,0,0,0,0,Cidade Líder/São Paulo,sale,apartment,-23.56311607,-46.47831345
320000,530,67,3,2,1,1,1,0,1,0,Sapopemba/São Paulo,sale,apartment,-23.5847366,-46.5339162
320000,370,64,2,2,1,2,1,0,1,0,São Lucas/São Paulo,sale,apartment,-23.5928482,-46.5439367
320000,0,57,3,1,0,1,1,1,0,0,São Lucas/São Paulo,sale,apartment,-23.6062966,-46.5260531
320000,360,39,1,1,0,1,0,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.5417143,-46.5654746
320000,650,78,3,2,1,1,0,0,1,0,Vila Curuçá/São Paulo,sale,apartment,-23.5047317,-46.4272974
320000,650,62,3,2,1,1,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.5641667,-46.5392185
320000,667,75,2,1,0,1,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.571604,-46.5383094
320000,450,50,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.5814071,-46.5738211
320000,290,48,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.5928528,-46.5818797
320000,705,64,3,2,1,1,0,0,1,0,Campo Grande/São Paulo,sale,apartment,-23.6772864,-46.6836875
320000,500,51,2,2,1,1,0,0,1,0,Cursino/São Paulo,sale,apartment,0,0
319999,583,54,2,2,1,1,0,0,0,0,Ipiranga/São Paulo,sale,apartment,-23.566972,-46.611198
319900,480,60,2,2,1,1,1,0,1,0,Penha/São Paulo,sale,apartment,-23.523161,-46.523827
319900,400,30,1,2,1,1,1,0,1,0,Pinheiros/São Paulo,sale,apartment,-23.567793,-46.687788
319900,380,56,2,2,1,1,0,0,1,0,Belém/São Paulo,sale,apartment,-23.536555,-46.5995049
319500,0,49,2,2,1,1,1,0,1,0,Brás/São Paulo,sale,apartment,-23.545231,-46.617524
319200,400,60,3,2,1,1,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.509,-46.60555
319000,0,65,3,2,1,1,1,0,1,1,Pari/São Paulo,sale,apartment,-23.536341,-46.598972
319000,550,60,2,2,1,1,0,0,0,0,Água Rasa/São Paulo,sale,apartment,-23.576633,-46.56139
319000,0,59,3,2,1,1,1,0,1,0,São Lucas/São Paulo,sale,apartment,-23.603135,-46.526584
319000,0,56,2,2,1,1,1,0,1,0,Belém/São Paulo,sale,apartment,-23.536341,-46.598972
319000,0,56,2,2,1,1,1,0,1,1,Belém/São Paulo,sale,apartment,-23.536341,-46.598972
319000,400,56,2,2,1,1,0,0,1,0,Belém/São Paulo,sale,apartment,0,0
319000,400,50,2,1,0,1,0,0,1,0,Tatuapé/São Paulo,sale,apartment,0,0
319000,350,64,3,2,1,1,0,0,1,0,Vila Formosa/São Paulo,sale,apartment,-23.5002428,-46.6276118
318500,334,56,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5369443,-46.594066
318000,483,47,2,2,1,1,1,0,1,0,Socorro/São Paulo,sale,apartment,-23.690658,-46.703846
318000,480,56,2,2,1,1,1,1,1,0,Limão/São Paulo,sale,apartment,-23.500526,-46.682131
318000,520,53,2,2,1,1,0,0,0,0,Pirituba/São Paulo,sale,apartment,-23.493439,-46.742171
318000,0,42,1,2,1,1,0,0,1,0,Consolação/São Paulo,sale,apartment,-23.549183,-46.642515
318000,0,67,2,1,0,1,1,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5010245,-46.4745325
318000,530,56,3,2,1,1,0,0,0,0,Campo Limpo/São Paulo,sale,apartment,-23.6173288,-46.7599363
317900,250,36,1,2,1,1,0,0,1,0,Santa Cecília/São Paulo,sale,apartment,-23.5381968,-46.6572575
317886,0,62,3,2,1,1,1,0,1,0,Penha/São Paulo,sale,apartment,-23.518124,-46.555052
317700,300,50,2,1,0,1,0,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.5180565,-46.5838738
317700,300,50,2,1,0,1,0,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.5180565,-46.5838738
317000,0,50,2,2,1,1,0,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.52002,-46.58537
317000,280,51,2,2,1,1,0,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.535593,-46.52118
316500,380,60,3,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.604357,-46.52449
316469,0,61,2,2,1,1,1,0,0,0,Sacomã/São Paulo,sale,apartment,-23.61389,-46.597086
316387,0,49,2,2,1,1,0,0,1,0,Cambuci/São Paulo,sale,apartment,-23.55938,-46.619766
316387,0,49,2,2,1,1,1,0,1,0,Cambuci/São Paulo,sale,apartment,-23.559412,-46.619827
316387,0,46,2,2,1,1,1,0,1,0,Cambuci/São Paulo,sale,apartment,-23.559812,-46.62121
316387,0,49,2,2,1,1,1,0,1,0,Cambuci/São Paulo,sale,apartment,-23.559412,-46.619827
316387,0,49,2,2,1,1,1,0,1,0,Cambuci/São Paulo,sale,apartment,-23.558798,-46.620555
316350,384,61,2,2,1,1,1,0,1,0,Sacomã/São Paulo,sale,apartment,-23.614067,-46.597784
316000,0,37,1,2,1,1,1,0,1,0,Bela Vista/São Paulo,sale,apartment,-23.552673,-46.639529
316000,0,81,3,2,1,2,1,0,1,0,Medeiros/São Paulo,sale,apartment,-23.183768,-46.989065
315900,400,51,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.535254,-46.520643
315479,350,64,3,2,1,2,1,0,1,0,Sé/São Paulo,sale,apartment,-23.61928,-46.7439
315000,1137,42,1,2,1,1,1,1,1,0,Consolação/São Paulo,sale,apartment,-23.554199,-46.657074
315000,0,53,2,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.553501,-46.628189
315000,0,54,2,2,1,2,1,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.476103,-46.625392
315000,0,50,2,2,1,1,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.49947,-46.594511
315000,450,59,3,2,1,1,1,1,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.587965,-46.488381
315000,350,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,sale,apartment,-23.585547,-46.533546
315000,600,67,3,2,1,1,0,0,1,0,Campo Limpo/São Paulo,sale,apartment,-23.643313,-46.756624
315000,360,59,3,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124
315000,369,49,2,2,1,2,1,0,0,0,Tucuruvi/São Paulo,sale,apartment,-23.473312,-46.599887
315000,528,60,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.666114,-46.660183
315000,260,47,2,2,1,1,1,1,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.691388,-46.676797
315000,500,50,2,2,1,1,0,0,0,0,Vila Sônia/São Paulo,sale,apartment,-23.599493,-46.743045
315000,0,58,2,2,1,2,0,0,0,0,Brasilândia/São Paulo,sale,apartment,-23.470945,-46.672637
315000,0,63,1,1,0,0,1,0,0,0,Bela Vista/São Paulo,sale,apartment,0,0
315000,300,67,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4686195,-46.5756279
315000,0,54,2,1,0,1,0,0,0,0,Vila Guilherme/São Paulo,sale,apartment,-23.4956874,-46.5914727
315000,0,60,3,1,0,1,0,0,1,0,São Lucas/São Paulo,sale,apartment,0,0
315000,350,56,2,1,0,1,0,0,0,0,Vila Formosa/São Paulo,sale,apartment,-23.5643345,-46.5178678
315000,0,45,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.584301,-46.587908
315000,380,63,3,2,1,1,0,0,1,0,Cursino/São Paulo,sale,apartment,0,0
314999,510,63,3,2,1,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.6401409,-46.6137774
314000,0,51,2,1,0,1,0,0,1,0,São Lucas/São Paulo,sale,apartment,-23.6042858,-46.5186669
313967,0,58,3,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.605906,-46.469521
313967,280,58,3,2,1,1,0,0,1,0,São Mateus/São Paulo,sale,apartment,0,0
313500,0,50,2,2,1,1,0,0,0,0,Jaçanã/São Paulo,sale,apartment,-23.465702,-46.585427
313500,300,49,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4654864,-46.5855662
313296,320,61,2,2,1,1,1,0,1,0,Sacomã/São Paulo,sale,apartment,-23.613998,-46.597485
313296,300,61,2,2,1,1,1,0,1,0,Sacomã/São Paulo,sale,apartment,-23.613999,-46.597485
313296,300,61,2,2,1,1,1,0,1,0,Sacomã/São Paulo,sale,apartment,-23.613999,-46.597485
313000,0,51,2,2,1,2,1,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.476103,-46.625392
313000,372,47,2,2,1,1,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.534278,-46.521929
313000,366,62,3,2,1,1,0,1,1,0,Vila Maria/São Paulo,sale,apartment,-23.5189006,-46.6026145
311900,0,58,3,2,1,1,0,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.5987185,-46.4662013
310900,620,66,3,2,1,2,1,0,1,0,Morumbi/São Paulo,sale,apartment,-23.626793,-46.746297
310800,0,80,3,3,1,2,1,0,1,0,Medeiros/São Paulo,sale,apartment,-23.179604,-46.996822
310000,0,34,1,2,1,1,1,1,1,0,Barra Funda/São Paulo,sale,apartment,-23.519829,-46.676704
310000,359,47,1,2,1,1,0,0,0,0,República/São Paulo,sale,apartment,-23.542109,-46.641204
310000,0,50,2,2,1,2,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.476103,-46.625392
310000,650,67,3,2,1,2,0,0,1,0,Aricanduva/São Paulo,sale,apartment,-23.536729,-46.541583
310000,650,67,3,2,1,2,0,0,1,0,Aricanduva/São Paulo,sale,apartment,-23.536386,-46.540576
310000,500,78,3,2,1,1,1,1,0,0,Cangaíba/São Paulo,sale,apartment,-23.509447,-46.530638
310000,0,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,sale,apartment,-23.58575,-46.533612
310000,0,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,sale,apartment,-23.58575,-46.533612
310000,420,47,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.534753,-46.570637
310000,0,53,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,sale,apartment,-23.499369,-46.448987
310000,390,45,2,2,1,1,1,1,0,0,Campo Grande/São Paulo,sale,apartment,-23.685443,-46.686106
310000,420,75,3,2,1,1,0,0,0,0,Campo Grande/São Paulo,sale,apartment,-23.688136,-46.68033
310000,411,70,2,2,1,2,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.668236,-46.660584
310000,450,65,3,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438
310000,450,65,2,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.668748,-46.673438
310000,200,41,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5267896,-46.6516566
310000,500,46,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5549329,-46.6514078
310000,602,50,1,1,0,0,0,1,0,0,Liberdade/São Paulo,sale,apartment,-23.5605445,-46.6338301
310000,500,55,3,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,-23.5552938,-46.6285289
310000,359,47,1,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5421096,-46.6412049
310000,390,54,2,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,0,0
310000,359,47,1,2,1,1,1,0,0,0,República/São Paulo,sale,apartment,-23.542109,-46.641204
310000,300,54,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.473479,-46.634309
310000,420,61,2,2,1,1,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.667752,-46.660689
310000,0,53,2,2,1,1,1,0,1,0,Cursino/São Paulo,sale,apartment,-23.652923,-46.614163
310000,365,65,2,2,1,1,0,0,0,0,Grajaú/São Paulo,sale,apartment,-23.741197,-46.705818
310000,894,68,3,2,1,2,0,1,1,0,Vila Andrade/São Paulo,sale,apartment,-23.639071,-46.735079
310000,359,47,1,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5421096,-46.6412049
310000,960,70,2,2,1,1,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.4804903,-46.6315631
310000,960,70,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4804903,-46.6315631
310000,480,60,2,1,0,1,0,0,0,0,Tremembé/São Paulo,sale,apartment,0,0
310000,250,55,3,1,0,1,0,0,0,0,Aricanduva/São Paulo,sale,apartment,0,0
310000,370,55,2,1,0,1,0,0,0,0,Belém/São Paulo,sale,apartment,-23.5369443,-46.594066
310000,485,55,2,1,0,1,0,0,1,0,Cangaíba/São Paulo,sale,apartment,-23.51105,-46.5427498
310000,355,48,2,1,0,1,0,0,1,0,Carrão/São Paulo,sale,apartment,-23.5411552,-46.5455003
310000,329,63,3,1,0,1,0,0,0,0,Parque do Carmo/São Paulo,sale,apartment,-23.5607957,-46.4831755
310000,299,56,2,1,0,1,0,0,1,0,Sapopemba/São Paulo,sale,apartment,-23.5855801,-46.5335287
310000,350,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,sale,apartment,-23.5857501,-46.533612
310000,450,47,2,1,0,1,0,0,1,0,Tatuapé/São Paulo,sale,apartment,-23.5346682,-46.570557
310000,400,65,3,2,1,1,0,1,0,0,Vila Prudente/São Paulo,sale,apartment,-23.5993963,-46.5766755
310000,0,58,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.5938742,-46.5803511
310000,528,60,2,1,0,1,0,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.6661143,-46.6601838
309999,744,56,2,2,1,1,0,0,1,0,Rio Pequeno/São Paulo,sale,apartment,-23.570266,-46.749121
309990,500,60,3,1,0,1,0,0,1,0,Cursino/São Paulo,sale,apartment,-23.6239843,-46.6129359
309900,477,66,2,2,1,2,1,0,1,0,Morumbi/São Paulo,sale,apartment,-23.627493,-46.747222
309000,276,48,2,2,1,1,0,0,1,0,Lapa/São Paulo,sale,apartment,-23.51844,-46.694133
309000,440,60,3,2,1,1,0,0,0,0,São Lucas/São Paulo,sale,apartment,-23.6069484,-46.5261255
309000,560,70,3,1,0,1,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.6672992,-46.6729106
308177,0,51,2,2,1,1,1,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.520022,-46.585373
308177,0,51,2,2,1,1,1,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.518056,-46.583873
308000,608,66,3,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.629389,-46.739466
308000,480,66,3,2,1,1,1,0,0,0,Morumbi/São Paulo,sale,apartment,-23.62736,-46.746773
307000,0,45,2,2,1,1,1,0,1,0,Freguesia do Ó/São Paulo,sale,apartment,-23.495625,-46.684893
307000,330,59,2,2,1,1,1,0,1,0,São Domingos/São Paulo,sale,apartment,-23.507452,-46.734483
305000,0,53,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.582425,-46.557099
305000,0,60,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.666114,-46.660183
305000,0,45,2,2,1,1,1,0,1,1,Freguesia do Ó/São Paulo,sale,apartment,-23.495625,-46.684893
305000,300,41,2,1,0,1,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5266448,-46.6518501
305000,460,38,1,1,0,0,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5488571,-46.647385
305000,340,50,2,1,0,1,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5524703,-46.6294126
305000,340,50,2,1,0,1,0,0,1,0,Sé/São Paulo,sale,apartment,0,0
305000,700,60,2,1,0,1,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.5135504,-46.6589431
305000,0,62,3,2,1,1,1,0,1,0,Pirituba/São Paulo,sale,apartment,-23.501005,-46.723175
305000,0,49,2,2,1,1,0,1,1,0,Pirituba/São Paulo,sale,apartment,-23.500146,-46.723581
305000,420,53,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,0,0
305000,670,63,3,1,0,1,0,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.6666429,-46.672307
304968,330,59,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4777783,-46.5734555
304000,0,47,2,2,1,1,0,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.575891,-46.564853
304000,0,47,2,1,0,1,0,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.57602882,-46.56494904
304000,0,47,2,1,0,1,0,1,1,0,Água Rasa/São Paulo,sale,apartment,-23.5759931,-46.5649945
303000,400,48,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.666848,-46.674254
303000,350,53,3,2,1,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-26.9225709,-49.0606445
303000,465,53,2,2,1,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,0,0
302000,711,66,3,2,1,2,1,0,1,1,Vila Andrade/São Paulo,sale,apartment,-23.626793,-46.746297
302000,713,66,3,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.626793,-46.746297
302000,736,66,3,2,1,2,1,0,1,0,Vila Andrade/São Paulo,sale,apartment,-23.626793,-46.746297
301600,0,49,2,1,0,1,0,0,1,0,Mandaqui/São Paulo,sale,apartment,-23.468157,-46.6505828
300344,288,36,1,1,0,0,0,0,1,0,República/São Paulo,sale,apartment,-23.5437261,-46.6452768
300000,180,34,2,2,1,1,1,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.527064,-46.649711
300000,335,74,2,2,1,1,1,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.527278,-46.631609
300000,300,56,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.540666,-46.641336
300000,400,51,2,2,1,1,1,0,1,0,Sé/São Paulo,sale,apartment,-23.59754,-46.575188
300000,350,55,2,2,1,1,1,0,1,0,Casa Verde/São Paulo,sale,apartment,-23.490573,-46.653602
300000,520,80,3,2,1,1,0,0,0,0,Tremembé/São Paulo,sale,apartment,-23.448522,-46.614878
300000,650,67,3,2,1,2,0,0,1,0,Aricanduva/São Paulo,sale,apartment,-23.536729,-46.541583
300000,650,67,3,2,1,2,0,0,0,0,Aricanduva/São Paulo,sale,apartment,-23.536729,-46.541583
300000,370,54,2,2,1,1,1,1,0,0,Belém/São Paulo,sale,apartment,-23.536768,-46.593884
300000,503,66,3,2,1,1,1,0,0,0,Cangaíba/São Paulo,sale,apartment,-23.510335,-46.52721
300000,480,52,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,sale,apartment,-23.505049,-46.527093
300000,511,60,3,2,1,1,1,0,1,0,Parque do Carmo/São Paulo,sale,apartment,-23.564779,-46.476772
300000,350,55,2,2,1,1,1,0,1,0,Penha/São Paulo,sale,apartment,-23.532366,-46.549431
300000,415,55,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,sale,apartment,-23.509723,-46.499724
300000,600,52,2,2,1,1,1,0,1,0,São Miguel/São Paulo,sale,apartment,-23.499369,-46.448987
300000,436,48,2,2,1,1,1,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.601393,-46.573317
300000,0,48,2,2,1,1,0,0,0,0,Cambuci/São Paulo,sale,apartment,-23.561787,-46.628506
300000,280,49,2,2,1,1,1,1,0,0,Campo Grande/São Paulo,sale,apartment,-23.691388,-46.676797
300000,350,55,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,sale,apartment,-23.679901,-46.671563
300000,430,62,2,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,sale,apartment,-23.665879,-46.675475
300000,0,50,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,sale,apartment,-23.636496,-46.645191
300000,399,64,3,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,sale,apartment,-23.597539,-46.541124
300000,410,70,3,2,1,1,0,0,0,0,Jardim São Luis/São Paulo,sale,apartment,-23.658995,-46.738766
300000,302,46,2,2,1,1,1,1,0,0,Pedreira/São Paulo,sale,apartment,-23.691388,-46.676797
300000,400,65,2,2,1,1,0,0,1,0,Socorro/São Paulo,sale,apartment,-23.690912,-46.703922
300000,467,53,3,2,1,1,1,0,0,0,Raposo Tavares/São Paulo,sale,apartment,-23.588091,-46.797839
300000,530,76,3,2,1,1,0,0,0,0,Rio Pequeno/São Paulo,sale,apartment,-23.572384,-46.753176
300000,560,46,2,2,1,1,1,0,1,0,São Domingos/São Paulo,sale,apartment,-23.505628,-46.74372
300000,383,87,3,2,1,1,0,0,0,0,São Domingos/São Paulo,sale,apartment,-23.507997,-46.735995
300000,633,120,3,2,0,1,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5296337,-46.6397285
300000,280,58,2,1,0,0,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5260968,-46.6314455
300000,25,50,1,1,0,0,0,0,0,0,Bom Retiro/São Paulo,sale,apartment,-23.5222662,-46.6456116
300000,420,50,2,1,0,1,0,0,0,0,Brás/São Paulo,sale,apartment,-23.5489794,-46.6182228
300000,400,45,2,2,1,1,0,0,1,0,Liberdade/São Paulo,sale,apartment,0,0
300000,450,45,2,1,0,1,0,1,0,0,Liberdade/São Paulo,sale,apartment,0,0
300000,490,38,1,1,0,0,0,0,0,0,Sé/São Paulo,sale,apartment,-23.5487205,-46.6382333
300000,340,51,2,2,1,1,0,0,1,0,Sé/São Paulo,sale,apartment,0,0
300000,0,52,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,sale,apartment,-23.4655383,-46.5855846
300000,545,53,2,1,0,1,1,0,0,0,Mandaqui/São Paulo,sale,apartment,-23.4730924,-46.6431365
300000,389,86,2,2,1,1,1,1,1,0,Vila Guilherme/São Paulo,sale,apartment,-23.51871,-46.603784
300000,20,60,2,2,1,1,1,0,0,0,São Miguel/São Paulo,sale,apartment,-23.497114,-46.460918
300000,0,50,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,sale,apartment,-23.667978,-46.772056
300000,0,55,2,2,1,1,1,0,1,0,Ipiranga/São Paulo,sale,apartment,-23.597848,-46.593432
300000,367,52,2,2,1,1,1,0,0,0,Freguesia do Ó/São Paulo,sale,apartment,-23.505118,-46.698579
300000,348,61,1,1,0,0,0,0,0,0,Barra Funda/São Paulo,sale,apartment,-23.5292661,-46.6599939
300000,380,60,1,1,0,0,1,1,0,0,Bela Vista/São Paulo,sale,apartment,-23.5579814,-46.6440671
300000,430,64,1,1,0,1,1,0,0,0,Bela Vista/São Paulo,sale,apartment,-23.5547396,-46.6484913
300000,738,39,1,1,0,1,0,0,0,0,Consolação/São Paulo,sale,apartment,-23.5492047,-46.645271
300000,0,78,2,1,0,0,0,0,0,0,Liberdade/São Paulo,sale,apartment,-23.5624819,-46.6385915
300000,568,53,2,1,0,0,0,0,0,0,República/São Paulo,sale,apartment,-23.5459454,-46.6466066
300000,350,54,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.534921,-46.6532127
300000,530,43,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,sale,apartment,-23.5336025,-46.649508
300000,750,60,2,1,0,1,0,0,1,0,Vila Maria/São Paulo,sale,apartment,-23.5115153,-46.5808007
300000,380,48,2,1,0,1,0,0,1,0,Medeiros/São Paulo,sale,apartment,0,0
300000,650,59,2,1,0,1,1,0,0,0,Cangaíba/São Paulo,sale,apartment,-23.499806,-46.5227781
300000,450,49,2,1,0,1,0,0,0,0,Cangaíba/São Paulo,sale,apartment,-23.5084397,-46.5307786
300000,360,65,3,1,0,1,0,0,1,0,Cidade Líder/São Paulo,sale,apartment,0,0
300000,492,98,2,1,0,1,0,0,0,0,Cidade Líder/São Paulo,sale,apartment,-23.5749555,-46.5020497
300000,0,65,2,1,0,1,0,0,1,0,Ermelino Matarazzo/São Paulo,sale,apartment,-23.5010245,-46.4745325
300000,0,47,2,1,0,1,1,1,1,0,Ponte Rasa/São Paulo,sale,apartment,0,0
300000,310,45,2,2,1,1,0,0,1,0,São Lucas/São Paulo,sale,apartment,-23.6047023,-46.5248139
300000,375,63,2,1,0,1,0,0,0,0,São Lucas/São Paulo,sale,apartment,-23.6040727,-46.5189678
300000,390,64,3,1,0,1,0,0,0,0,São Lucas/São Paulo,sale,apartment,-23.602918,-46.5178217
300000,295,60,2,1,0,1,1,0,0,0,São Lucas/São Paulo,sale,apartment,-23.6046933,-46.5182927
300000,297,48,2,1,0,1,0,0,0,0,São Mateus/São Paulo,sale,apartment,-23.6128423,-46.4793022
300000,570,58,2,1,0,1,1,0,1,0,Vila Matilde/São Paulo,sale,apartment,-23.5354937,-46.520454
300000,650,58,3,1,0,1,0,0,1,0,Vila Prudente/São Paulo,sale,apartment,-23.6026116,-46.5689064
300000,260,52,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,sale,apartment,-23.5928528,-46.5818797
